"date","level","name","disease","classification","i_cases"
2023-05-19,"Department","BOQUERON","CHIKUNGUNYA","TOTAL",2
2023-05-24,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-24,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",2
2023-05-24,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",3
2023-05-24,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",5
2023-05-25,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",10
2023-05-25,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",10
2023-05-26,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",17
2023-05-26,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",17
2023-05-26,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",10
2023-05-26,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",10
2023-05-25,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",4
2023-05-25,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",4
2023-05-27,"Department","PARAGUARI","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","PARAGUARI","CHIKUNGUNYA","CONFIRMADO",6
2023-05-27,"Department","PARAGUARI","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","PARAGUARI","CHIKUNGUNYA","TOTAL",6
2023-05-26,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",15
2023-05-26,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",15
2023-05-26,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",2
2023-05-26,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",1
2023-05-26,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",3
2023-05-27,"Department","CENTRAL","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CENTRAL","CHIKUNGUNYA","CONFIRMADO",17
2023-05-27,"Department","CENTRAL","CHIKUNGUNYA","PROBABLE",1
2023-05-27,"Department","CENTRAL","CHIKUNGUNYA","TOTAL",18
2023-05-27,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",10
2023-05-27,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",10
2023-05-27,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",14
2023-05-27,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",14
2023-05-26,"Department","NEEMBUCU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","NEEMBUCU","CHIKUNGUNYA","CONFIRMADO",1
2023-05-26,"Department","NEEMBUCU","CHIKUNGUNYA","PROBABLE",1
2023-05-26,"Department","NEEMBUCU","CHIKUNGUNYA","TOTAL",2
2023-05-28,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",9
2023-05-28,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",9
2023-05-28,"Department","NEEMBUCU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","NEEMBUCU","CHIKUNGUNYA","CONFIRMADO",1
2023-05-28,"Department","NEEMBUCU","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","NEEMBUCU","CHIKUNGUNYA","TOTAL",1
2023-05-27,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",7
2023-05-27,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",7
2023-05-26,"Department","AMAMBAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","AMAMBAY","CHIKUNGUNYA","CONFIRMADO",12
2023-05-26,"Department","AMAMBAY","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","AMAMBAY","CHIKUNGUNYA","TOTAL",12
2023-05-27,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-27,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",7
2023-05-26,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",17
2023-05-26,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",17
2023-05-25,"Department","MISIONES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","MISIONES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-25,"Department","MISIONES","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","MISIONES","CHIKUNGUNYA","TOTAL",3
2023-05-27,"Department","AMAMBAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","AMAMBAY","CHIKUNGUNYA","CONFIRMADO",11
2023-05-27,"Department","AMAMBAY","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","AMAMBAY","CHIKUNGUNYA","TOTAL",11
2023-05-28,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-28,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",7
2023-05-28,"Department","AMAMBAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","AMAMBAY","CHIKUNGUNYA","CONFIRMADO",13
2023-05-28,"Department","AMAMBAY","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","AMAMBAY","CHIKUNGUNYA","TOTAL",13
2023-05-26,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-26,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",3
2023-05-25,"Department","PARAGUARI","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","PARAGUARI","CHIKUNGUNYA","CONFIRMADO",2
2023-05-25,"Department","PARAGUARI","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","PARAGUARI","CHIKUNGUNYA","TOTAL",2
2023-05-28,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",9
2023-05-28,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",9
2023-05-28,"Department","ALTO PARANA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","ALTO PARANA","CHIKUNGUNYA","CONFIRMADO",5
2023-05-28,"Department","ALTO PARANA","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","ALTO PARANA","CHIKUNGUNYA","TOTAL",5
2023-05-27,"Department","ALTO PARANA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","ALTO PARANA","CHIKUNGUNYA","CONFIRMADO",1
2023-05-27,"Department","ALTO PARANA","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","ALTO PARANA","CHIKUNGUNYA","TOTAL",1
2023-05-25,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",3
2023-05-25,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",3
2023-05-26,"Department","CAAZAPA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","CAAZAPA","CHIKUNGUNYA","CONFIRMADO",5
2023-05-26,"Department","CAAZAPA","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","CAAZAPA","CHIKUNGUNYA","TOTAL",5
2023-05-29,"Department","PARAGUARI","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","PARAGUARI","CHIKUNGUNYA","CONFIRMADO",8
2023-05-29,"Department","PARAGUARI","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","PARAGUARI","CHIKUNGUNYA","TOTAL",8
2023-05-29,"Department","ALTO PARANA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","ALTO PARANA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-29,"Department","ALTO PARANA","CHIKUNGUNYA","PROBABLE",2
2023-05-29,"Department","ALTO PARANA","CHIKUNGUNYA","TOTAL",9
2023-05-27,"Department","CAAZAPA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CAAZAPA","CHIKUNGUNYA","CONFIRMADO",5
2023-05-27,"Department","CAAZAPA","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","CAAZAPA","CHIKUNGUNYA","TOTAL",5
2023-05-23,"Department","CAAZAPA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-23,"Department","CAAZAPA","CHIKUNGUNYA","CONFIRMADO",1
2023-05-23,"Department","CAAZAPA","CHIKUNGUNYA","PROBABLE",0
2023-05-23,"Department","CAAZAPA","CHIKUNGUNYA","TOTAL",1
2023-05-25,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-25,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",5
2023-05-25,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-25,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",5
2023-05-27,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",6
2023-05-27,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",6
2023-05-26,"Department","CONCEPCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","CONCEPCION","CHIKUNGUNYA","CONFIRMADO",6
2023-05-26,"Department","CONCEPCION","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","CONCEPCION","CHIKUNGUNYA","TOTAL",6
2023-05-26,"Department","MISIONES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-26,"Department","MISIONES","CHIKUNGUNYA","CONFIRMADO",2
2023-05-26,"Department","MISIONES","CHIKUNGUNYA","PROBABLE",0
2023-05-26,"Department","MISIONES","CHIKUNGUNYA","TOTAL",2
2023-05-29,"Department","CENTRAL","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","CENTRAL","CHIKUNGUNYA","CONFIRMADO",7
2023-05-29,"Department","CENTRAL","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","CENTRAL","CHIKUNGUNYA","TOTAL",7
2023-05-23,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-23,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",1
2023-05-23,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-23,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",1
2023-05-28,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",15
2023-05-28,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",15
2023-05-29,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",11
2023-05-29,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",11
2023-05-28,"Department","CAAZAPA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","CAAZAPA","CHIKUNGUNYA","CONFIRMADO",2
2023-05-28,"Department","CAAZAPA","CHIKUNGUNYA","PROBABLE",1
2023-05-28,"Department","CAAZAPA","CHIKUNGUNYA","TOTAL",3
2023-05-27,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",4
2023-05-27,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",1
2023-05-27,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",5
2023-05-19,"Department","ALTO PARAGUAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-19,"Department","ALTO PARAGUAY","CHIKUNGUNYA","CONFIRMADO",1
2023-05-19,"Department","ALTO PARAGUAY","CHIKUNGUNYA","PROBABLE",0
2023-05-19,"Department","ALTO PARAGUAY","CHIKUNGUNYA","TOTAL",1
2023-05-27,"Department","MISIONES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","MISIONES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-27,"Department","MISIONES","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","MISIONES","CHIKUNGUNYA","TOTAL",3
2023-05-28,"Department","MISIONES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","MISIONES","CHIKUNGUNYA","CONFIRMADO",4
2023-05-28,"Department","MISIONES","CHIKUNGUNYA","PROBABLE",1
2023-05-28,"Department","MISIONES","CHIKUNGUNYA","TOTAL",5
2023-05-30,"Department","PARAGUARI","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","PARAGUARI","CHIKUNGUNYA","CONFIRMADO",6
2023-05-30,"Department","PARAGUARI","CHIKUNGUNYA","PROBABLE",1
2023-05-30,"Department","PARAGUARI","CHIKUNGUNYA","TOTAL",7
2023-05-29,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",26
2023-05-29,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",26
2023-05-27,"Department","CANINDEYU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CANINDEYU","CHIKUNGUNYA","CONFIRMADO",3
2023-05-27,"Department","CANINDEYU","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","CANINDEYU","CHIKUNGUNYA","TOTAL",3
2023-05-28,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",4
2023-05-28,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",1
2023-05-28,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",5
2023-05-28,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",2
2023-05-28,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",2
2023-05-23,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-23,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",1
2023-05-23,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",1
2023-05-23,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",2
2023-05-29,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",7
2023-05-29,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",7
2023-05-30,"Department","CENTRAL","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","CENTRAL","CHIKUNGUNYA","CONFIRMADO",12
2023-05-30,"Department","CENTRAL","CHIKUNGUNYA","PROBABLE",1
2023-05-30,"Department","CENTRAL","CHIKUNGUNYA","TOTAL",13
2023-05-28,"Department","PARAGUARI","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","PARAGUARI","CHIKUNGUNYA","CONFIRMADO",4
2023-05-28,"Department","PARAGUARI","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","PARAGUARI","CHIKUNGUNYA","TOTAL",4
2023-05-28,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-28,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",3
2023-05-30,"Department","ALTO PARANA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","ALTO PARANA","CHIKUNGUNYA","CONFIRMADO",2
2023-05-30,"Department","ALTO PARANA","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","ALTO PARANA","CHIKUNGUNYA","TOTAL",2
2023-05-30,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",12
2023-05-30,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",1
2023-05-30,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",13
2023-05-28,"Department","CONCEPCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-28,"Department","CONCEPCION","CHIKUNGUNYA","CONFIRMADO",2
2023-05-28,"Department","CONCEPCION","CHIKUNGUNYA","PROBABLE",0
2023-05-28,"Department","CONCEPCION","CHIKUNGUNYA","TOTAL",2
2023-05-29,"Department","CONCEPCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","CONCEPCION","CHIKUNGUNYA","CONFIRMADO",9
2023-05-29,"Department","CONCEPCION","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","CONCEPCION","CHIKUNGUNYA","TOTAL",9
2023-05-27,"Department","CONCEPCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","CONCEPCION","CHIKUNGUNYA","CONFIRMADO",4
2023-05-27,"Department","CONCEPCION","CHIKUNGUNYA","PROBABLE",0
2023-05-27,"Department","CONCEPCION","CHIKUNGUNYA","TOTAL",4
2023-05-30,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-30,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",7
2023-05-31,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",6
2023-05-31,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",6
2023-05-27,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-27,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",2
2023-05-27,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",2
2023-05-27,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",4
2023-05-31,"Department","ALTO PARANA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","ALTO PARANA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-31,"Department","ALTO PARANA","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","ALTO PARANA","CHIKUNGUNYA","TOTAL",7
2023-05-29,"Department","CAAZAPA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","CAAZAPA","CHIKUNGUNYA","CONFIRMADO",1
2023-05-29,"Department","CAAZAPA","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","CAAZAPA","CHIKUNGUNYA","TOTAL",1
2023-05-29,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-29,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",3
2023-05-30,"Department","AMAMBAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","AMAMBAY","CHIKUNGUNYA","CONFIRMADO",6
2023-05-30,"Department","AMAMBAY","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","AMAMBAY","CHIKUNGUNYA","TOTAL",6
2023-05-30,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",6
2023-05-30,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",6
2023-05-24,"Department","CANINDEYU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-24,"Department","CANINDEYU","CHIKUNGUNYA","CONFIRMADO",1
2023-05-24,"Department","CANINDEYU","CHIKUNGUNYA","PROBABLE",0
2023-05-24,"Department","CANINDEYU","CHIKUNGUNYA","TOTAL",1
2023-05-30,"Department","CANINDEYU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","CANINDEYU","CHIKUNGUNYA","CONFIRMADO",2
2023-05-30,"Department","CANINDEYU","CHIKUNGUNYA","PROBABLE",1
2023-05-30,"Department","CANINDEYU","CHIKUNGUNYA","TOTAL",3
2023-05-29,"Department","CANINDEYU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","CANINDEYU","CHIKUNGUNYA","CONFIRMADO",2
2023-05-29,"Department","CANINDEYU","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","CANINDEYU","CHIKUNGUNYA","TOTAL",2
2023-05-31,"Department","ASUNCION","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","ASUNCION","CHIKUNGUNYA","CONFIRMADO",15
2023-05-31,"Department","ASUNCION","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","ASUNCION","CHIKUNGUNYA","TOTAL",15
2023-05-30,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",3
2023-05-30,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",1
2023-05-30,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",4
2023-05-30,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",11
2023-05-30,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",11
2023-05-29,"Department","MISIONES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","MISIONES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-29,"Department","MISIONES","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","MISIONES","CHIKUNGUNYA","TOTAL",3
2023-05-31,"Department","AMAMBAY","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","AMAMBAY","CHIKUNGUNYA","CONFIRMADO",8
2023-05-31,"Department","AMAMBAY","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","AMAMBAY","CHIKUNGUNYA","TOTAL",8
2023-05-29,"Department","GUAIRA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-29,"Department","GUAIRA","CHIKUNGUNYA","CONFIRMADO",4
2023-05-29,"Department","GUAIRA","CHIKUNGUNYA","PROBABLE",0
2023-05-29,"Department","GUAIRA","CHIKUNGUNYA","TOTAL",4
2023-05-31,"Department","CENTRAL","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","CENTRAL","CHIKUNGUNYA","CONFIRMADO",10
2023-05-31,"Department","CENTRAL","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","CENTRAL","CHIKUNGUNYA","TOTAL",10
2023-05-31,"Department","SAN PEDRO","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","SAN PEDRO","CHIKUNGUNYA","CONFIRMADO",2
2023-05-31,"Department","SAN PEDRO","CHIKUNGUNYA","PROBABLE",1
2023-05-31,"Department","SAN PEDRO","CHIKUNGUNYA","TOTAL",3
2023-06-01,"Department","CORDILLERA","CHIKUNGUNYA","SOSPECHOSO",0
2023-06-01,"Department","CORDILLERA","CHIKUNGUNYA","CONFIRMADO",7
2023-06-01,"Department","CORDILLERA","CHIKUNGUNYA","PROBABLE",0
2023-06-01,"Department","CORDILLERA","CHIKUNGUNYA","TOTAL",7
2023-05-30,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",5
2023-05-30,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",5
2023-05-31,"Department","CAAGUAZU","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","CAAGUAZU","CHIKUNGUNYA","CONFIRMADO",7
2023-05-31,"Department","CAAGUAZU","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","CAAGUAZU","CHIKUNGUNYA","TOTAL",7
2023-05-30,"Department","PTE HAYES","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-30,"Department","PTE HAYES","CHIKUNGUNYA","CONFIRMADO",3
2023-05-30,"Department","PTE HAYES","CHIKUNGUNYA","PROBABLE",0
2023-05-30,"Department","PTE HAYES","CHIKUNGUNYA","TOTAL",3
2023-05-31,"Department","ITAPUA","CHIKUNGUNYA","SOSPECHOSO",0
2023-05-31,"Department","ITAPUA","CHIKUNGUNYA","CONFIRMADO",7
2023-05-31,"Department","ITAPUA","CHIKUNGUNYA","PROBABLE",0
2023-05-31,"Department","ITAPUA","CHIKUNGUNYA","TOTAL",7
