"date","name","level","disease","classification","i_cases"
2022-04-16,"Centro sur","Eje","DENGUE","TOTAL",1
2022-04-16,"Chaco","Eje","CHIKUNGUNYA","CONFIRMADO",1
2022-04-16,"Chaco","Eje","CHIKUNGUNYA","PROBABLE",1
2022-04-16,"Chaco","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-16,"Chaco","Eje","CHIKUNGUNYA","TOTAL",2
2022-04-16,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-04-16,"Chaco","Eje","DENGUE","PROBABLE",0
2022-04-16,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-04-16,"Chaco","Eje","DENGUE","TOTAL",0
2022-04-16,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-04-16,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-04-16,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-04-16,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-04-16,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-04-16,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-04-16,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-04-16,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-04-16,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-16,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-16,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-16,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",1
2022-04-16,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-04-16,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-04-16,"GUAIRA","Department","DENGUE","SOSPECHOSO",3
2022-04-16,"GUAIRA","Department","DENGUE","TOTAL",3
2022-04-16,"ITAPUA","Department","DENGUE","CONFIRMADO",0
2022-04-16,"ITAPUA","Department","DENGUE","PROBABLE",0
2022-04-16,"ITAPUA","Department","DENGUE","SOSPECHOSO",1
2022-04-16,"ITAPUA","Department","DENGUE","TOTAL",1
2022-04-16,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",1
2022-04-16,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-16,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-16,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",1
2022-04-16,"Metropolitano","Eje","DENGUE","CONFIRMADO",1
2022-04-16,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-04-16,"Metropolitano","Eje","DENGUE","SOSPECHOSO",9
2022-04-16,"Metropolitano","Eje","DENGUE","TOTAL",10
2022-04-16,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-04-16,"MISIONES","Department","DENGUE","PROBABLE",0
2022-04-16,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2022-04-16,"MISIONES","Department","DENGUE","TOTAL",0
2022-04-16,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-16,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-16,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-16,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",0
2022-04-16,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",2
2022-04-16,"Paraguay","National","CHIKUNGUNYA","PROBABLE",1
2022-04-16,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-16,"Paraguay","National","CHIKUNGUNYA","TOTAL",4
2022-04-16,"Paraguay","National","DENGUE","CONFIRMADO",11
2022-04-16,"Paraguay","National","DENGUE","PROBABLE",5
2022-04-16,"Paraguay","National","DENGUE","SOSPECHOSO",15
2022-04-16,"Paraguay","National","DENGUE","TOTAL",31
2022-04-16,"PTE HAYES","Department","CHIKUNGUNYA","CONFIRMADO",1
2022-04-16,"PTE HAYES","Department","CHIKUNGUNYA","PROBABLE",1
2022-04-16,"PTE HAYES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-16,"PTE HAYES","Department","CHIKUNGUNYA","TOTAL",2
2022-04-16,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-04-16,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-04-16,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-04-16,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-04-16,"SAN PEDRO","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-16,"SAN PEDRO","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-16,"SAN PEDRO","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-16,"SAN PEDRO","Department","CHIKUNGUNYA","TOTAL",0
2022-04-16,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-04-16,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-04-16,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2022-04-16,"SAN PEDRO","Department","DENGUE","TOTAL",0
2022-04-23,"ALTO PARANA","Department","DENGUE","CONFIRMADO",0
2022-04-23,"ALTO PARANA","Department","DENGUE","PROBABLE",0
2022-04-23,"ALTO PARANA","Department","DENGUE","SOSPECHOSO",2
2022-04-23,"ALTO PARANA","Department","DENGUE","TOTAL",2
2022-04-23,"AMAMBAY","Department","DENGUE","CONFIRMADO",10
2022-04-23,"AMAMBAY","Department","DENGUE","PROBABLE",3
2022-04-23,"AMAMBAY","Department","DENGUE","SOSPECHOSO",1
2022-04-23,"AMAMBAY","Department","DENGUE","TOTAL",14
2022-04-23,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-23,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",1
2022-04-23,"ASUNCION","Department","DENGUE","CONFIRMADO",1
2022-04-23,"ASUNCION","Department","DENGUE","PROBABLE",1
2022-04-23,"ASUNCION","Department","DENGUE","SOSPECHOSO",3
2022-04-23,"ASUNCION","Department","DENGUE","TOTAL",5
2022-04-23,"CAAGUAZU","Department","DENGUE","CONFIRMADO",3
2022-04-23,"CAAGUAZU","Department","DENGUE","PROBABLE",2
2022-04-23,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",1
2022-04-23,"CAAGUAZU","Department","DENGUE","TOTAL",6
2022-04-23,"CAAZAPA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"CAAZAPA","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"CAAZAPA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"CAAZAPA","Department","CHIKUNGUNYA","TOTAL",0
2022-04-23,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-04-23,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-04-23,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-04-23,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-04-23,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-04-23,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"CANINDEYU","Department","DENGUE","TOTAL",0
2022-04-23,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",5
2022-04-23,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",2
2022-04-23,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",7
2022-04-23,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-04-23,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-04-23,"CENTRAL","Department","DENGUE","SOSPECHOSO",14
2022-04-23,"CENTRAL","Department","DENGUE","TOTAL",14
2022-04-23,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"Centro est","Eje","CHIKUNGUNYA","TOTAL",0
2022-04-23,"Centro est","Eje","DENGUE","CONFIRMADO",3
2022-04-23,"Centro est","Eje","DENGUE","PROBABLE",2
2022-04-23,"Centro est","Eje","DENGUE","SOSPECHOSO",4
2022-04-23,"Centro est","Eje","DENGUE","TOTAL",9
2022-04-23,"Centro norte","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"Centro norte","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Centro norte","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"Centro norte","Eje","CHIKUNGUNYA","TOTAL",0
2022-04-23,"Centro norte","Eje","DENGUE","CONFIRMADO",10
2022-04-23,"Centro norte","Eje","DENGUE","PROBABLE",3
2022-04-23,"Centro norte","Eje","DENGUE","SOSPECHOSO",2
2022-04-23,"Centro norte","Eje","DENGUE","TOTAL",15
2022-04-23,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",0
2022-04-23,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-04-23,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-04-23,"Centro sur","Eje","DENGUE","SOSPECHOSO",1
2022-04-23,"Centro sur","Eje","DENGUE","TOTAL",1
2022-04-23,"Chaco","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"Chaco","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Chaco","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"Chaco","Eje","CHIKUNGUNYA","TOTAL",0
2022-04-23,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-04-23,"Chaco","Eje","DENGUE","PROBABLE",0
2022-04-23,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-04-23,"Chaco","Eje","DENGUE","TOTAL",0
2022-04-23,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-04-23,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-04-23,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-04-23,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-04-23,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-04-23,"CORDILLERA","Department","DENGUE","SOSPECHOSO",1
2022-04-23,"CORDILLERA","Department","DENGUE","TOTAL",1
2022-04-23,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",0
2022-04-23,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-04-23,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-04-23,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"GUAIRA","Department","DENGUE","TOTAL",0
2022-04-23,"ITAPUA","Department","DENGUE","CONFIRMADO",0
2022-04-23,"ITAPUA","Department","DENGUE","PROBABLE",0
2022-04-23,"ITAPUA","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"ITAPUA","Department","DENGUE","TOTAL",0
2022-04-23,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",5
2022-04-23,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",3
2022-04-23,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",8
2022-04-23,"Metropolitano","Eje","DENGUE","CONFIRMADO",1
2022-04-23,"Metropolitano","Eje","DENGUE","PROBABLE",1
2022-04-23,"Metropolitano","Eje","DENGUE","SOSPECHOSO",17
2022-04-23,"Metropolitano","Eje","DENGUE","TOTAL",19
2022-04-23,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-04-23,"MISIONES","Department","DENGUE","PROBABLE",0
2022-04-23,"MISIONES","Department","DENGUE","SOSPECHOSO",1
2022-04-23,"MISIONES","Department","DENGUE","TOTAL",1
2022-04-23,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",0
2022-04-23,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",5
2022-04-23,"Paraguay","National","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",3
2022-04-23,"Paraguay","National","CHIKUNGUNYA","TOTAL",8
2022-04-23,"Paraguay","National","DENGUE","CONFIRMADO",14
2022-04-23,"Paraguay","National","DENGUE","PROBABLE",6
2022-04-23,"Paraguay","National","DENGUE","SOSPECHOSO",24
2022-04-23,"Paraguay","National","DENGUE","TOTAL",44
2022-04-23,"PTE HAYES","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"PTE HAYES","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"PTE HAYES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"PTE HAYES","Department","CHIKUNGUNYA","TOTAL",0
2022-04-23,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-04-23,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-04-23,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-04-23,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-04-23,"SAN PEDRO","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-23,"SAN PEDRO","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-23,"SAN PEDRO","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-23,"SAN PEDRO","Department","CHIKUNGUNYA","TOTAL",0
2022-04-23,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-04-23,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-04-23,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",1
2022-04-23,"SAN PEDRO","Department","DENGUE","TOTAL",1
2022-04-30,"ALTO PARANA","Department","DENGUE","CONFIRMADO",0
2022-04-30,"ALTO PARANA","Department","DENGUE","PROBABLE",0
2022-04-30,"ALTO PARANA","Department","DENGUE","SOSPECHOSO",2
2022-04-30,"ALTO PARANA","Department","DENGUE","TOTAL",2
2022-04-30,"AMAMBAY","Department","DENGUE","CONFIRMADO",5
2022-04-30,"AMAMBAY","Department","DENGUE","PROBABLE",0
2022-04-30,"AMAMBAY","Department","DENGUE","SOSPECHOSO",1
2022-04-30,"AMAMBAY","Department","DENGUE","TOTAL",6
2022-04-30,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",2
2022-04-30,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",2
2022-04-30,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",4
2022-04-30,"ASUNCION","Department","DENGUE","CONFIRMADO",0
2022-04-30,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-04-30,"ASUNCION","Department","DENGUE","SOSPECHOSO",4
2022-04-30,"ASUNCION","Department","DENGUE","TOTAL",4
2022-04-30,"CAAGUAZU","Department","DENGUE","CONFIRMADO",3
2022-04-30,"CAAGUAZU","Department","DENGUE","PROBABLE",1
2022-04-30,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",1
2022-04-30,"CAAGUAZU","Department","DENGUE","TOTAL",5
2022-04-30,"CAAZAPA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-30,"CAAZAPA","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"CAAZAPA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"CAAZAPA","Department","CHIKUNGUNYA","TOTAL",0
2022-04-30,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-04-30,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-04-30,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-04-30,"CANINDEYU","Department","DENGUE","CONFIRMADO",0
2022-04-30,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-04-30,"CANINDEYU","Department","DENGUE","SOSPECHOSO",3
2022-04-30,"CANINDEYU","Department","DENGUE","TOTAL",3
2022-04-30,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",14
2022-04-30,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",1
2022-04-30,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-30,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",16
2022-04-30,"CENTRAL","Department","DENGUE","CONFIRMADO",2
2022-04-30,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-04-30,"CENTRAL","Department","DENGUE","SOSPECHOSO",22
2022-04-30,"CENTRAL","Department","DENGUE","TOTAL",24
2022-04-30,"Centro est","Eje","CHIKUNGUNYA","CONFIRMADO",1
2022-04-30,"Centro est","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"Centro est","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"Centro est","Eje","CHIKUNGUNYA","TOTAL",1
2022-04-30,"Centro est","Eje","DENGUE","CONFIRMADO",3
2022-04-30,"Centro est","Eje","DENGUE","PROBABLE",1
2022-04-30,"Centro est","Eje","DENGUE","SOSPECHOSO",3
2022-04-30,"Centro est","Eje","DENGUE","TOTAL",7
2022-04-30,"Centro norte","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-30,"Centro norte","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"Centro norte","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"Centro norte","Eje","CHIKUNGUNYA","TOTAL",0
2022-04-30,"Centro norte","Eje","DENGUE","CONFIRMADO",5
2022-04-30,"Centro norte","Eje","DENGUE","PROBABLE",0
2022-04-30,"Centro norte","Eje","DENGUE","SOSPECHOSO",4
2022-04-30,"Centro norte","Eje","DENGUE","TOTAL",9
2022-04-30,"Centro sur","Eje","CHIKUNGUNYA","CONFIRMADO",0
2022-04-30,"Centro sur","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"Centro sur","Eje","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-30,"Centro sur","Eje","CHIKUNGUNYA","TOTAL",1
2022-04-30,"Centro sur","Eje","DENGUE","CONFIRMADO",0
2022-04-30,"Centro sur","Eje","DENGUE","PROBABLE",0
2022-04-30,"Centro sur","Eje","DENGUE","SOSPECHOSO",1
2022-04-30,"Centro sur","Eje","DENGUE","TOTAL",1
2022-04-30,"Chaco","Eje","CHIKUNGUNYA","CONFIRMADO",2
2022-04-30,"Chaco","Eje","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"Chaco","Eje","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"Chaco","Eje","CHIKUNGUNYA","TOTAL",2
2022-04-30,"Chaco","Eje","DENGUE","CONFIRMADO",0
2022-04-30,"Chaco","Eje","DENGUE","PROBABLE",0
2022-04-30,"Chaco","Eje","DENGUE","SOSPECHOSO",0
2022-04-30,"Chaco","Eje","DENGUE","TOTAL",0
2022-04-30,"CONCEPCION","Department","DENGUE","CONFIRMADO",0
2022-04-30,"CONCEPCION","Department","DENGUE","PROBABLE",0
2022-04-30,"CONCEPCION","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"CONCEPCION","Department","DENGUE","TOTAL",0
2022-04-30,"CORDILLERA","Department","DENGUE","CONFIRMADO",0
2022-04-30,"CORDILLERA","Department","DENGUE","PROBABLE",0
2022-04-30,"CORDILLERA","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"CORDILLERA","Department","DENGUE","TOTAL",0
2022-04-30,"GUAIRA","Department","CHIKUNGUNYA","CONFIRMADO",1
2022-04-30,"GUAIRA","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"GUAIRA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"GUAIRA","Department","CHIKUNGUNYA","TOTAL",1
2022-04-30,"GUAIRA","Department","DENGUE","CONFIRMADO",0
2022-04-30,"GUAIRA","Department","DENGUE","PROBABLE",0
2022-04-30,"GUAIRA","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"GUAIRA","Department","DENGUE","TOTAL",0
2022-04-30,"ITAPUA","Department","DENGUE","CONFIRMADO",0
2022-04-30,"ITAPUA","Department","DENGUE","PROBABLE",0
2022-04-30,"ITAPUA","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"ITAPUA","Department","DENGUE","TOTAL",0
2022-04-30,"Metropolitano","Eje","CHIKUNGUNYA","CONFIRMADO",16
2022-04-30,"Metropolitano","Eje","CHIKUNGUNYA","PROBABLE",1
2022-04-30,"Metropolitano","Eje","CHIKUNGUNYA","SOSPECHOSO",3
2022-04-30,"Metropolitano","Eje","CHIKUNGUNYA","TOTAL",20
2022-04-30,"Metropolitano","Eje","DENGUE","CONFIRMADO",2
2022-04-30,"Metropolitano","Eje","DENGUE","PROBABLE",0
2022-04-30,"Metropolitano","Eje","DENGUE","SOSPECHOSO",26
2022-04-30,"Metropolitano","Eje","DENGUE","TOTAL",28
2022-04-30,"MISIONES","Department","DENGUE","CONFIRMADO",0
2022-04-30,"MISIONES","Department","DENGUE","PROBABLE",0
2022-04-30,"MISIONES","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"MISIONES","Department","DENGUE","TOTAL",0
2022-04-30,"NEEMBUCU","Department","DENGUE","CONFIRMADO",0
2022-04-30,"NEEMBUCU","Department","DENGUE","PROBABLE",0
2022-04-30,"NEEMBUCU","Department","DENGUE","SOSPECHOSO",1
2022-04-30,"NEEMBUCU","Department","DENGUE","TOTAL",1
2022-04-30,"PARAGUARI","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-30,"PARAGUARI","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"PARAGUARI","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-04-30,"PARAGUARI","Department","CHIKUNGUNYA","TOTAL",1
2022-04-30,"Paraguay","National","CHIKUNGUNYA","CONFIRMADO",19
2022-04-30,"Paraguay","National","CHIKUNGUNYA","PROBABLE",1
2022-04-30,"Paraguay","National","CHIKUNGUNYA","SOSPECHOSO",4
2022-04-30,"Paraguay","National","CHIKUNGUNYA","TOTAL",24
2022-04-30,"Paraguay","National","DENGUE","CONFIRMADO",10
2022-04-30,"Paraguay","National","DENGUE","PROBABLE",1
2022-04-30,"Paraguay","National","DENGUE","SOSPECHOSO",34
2022-04-30,"Paraguay","National","DENGUE","TOTAL",45
2022-04-30,"PTE HAYES","Department","CHIKUNGUNYA","CONFIRMADO",2
2022-04-30,"PTE HAYES","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"PTE HAYES","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"PTE HAYES","Department","CHIKUNGUNYA","TOTAL",2
2022-04-30,"PTE HAYES","Department","DENGUE","CONFIRMADO",0
2022-04-30,"PTE HAYES","Department","DENGUE","PROBABLE",0
2022-04-30,"PTE HAYES","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"PTE HAYES","Department","DENGUE","TOTAL",0
2022-04-30,"SAN PEDRO","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-04-30,"SAN PEDRO","Department","CHIKUNGUNYA","PROBABLE",0
2022-04-30,"SAN PEDRO","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-04-30,"SAN PEDRO","Department","CHIKUNGUNYA","TOTAL",0
2022-04-30,"SAN PEDRO","Department","DENGUE","CONFIRMADO",0
2022-04-30,"SAN PEDRO","Department","DENGUE","PROBABLE",0
2022-04-30,"SAN PEDRO","Department","DENGUE","SOSPECHOSO",0
2022-04-30,"SAN PEDRO","Department","DENGUE","TOTAL",0
2022-05-07,"ALTO PARANA","Department","DENGUE","CONFIRMADO",0
2022-05-07,"ALTO PARANA","Department","DENGUE","PROBABLE",1
2022-05-07,"ALTO PARANA","Department","DENGUE","SOSPECHOSO",0
2022-05-07,"ALTO PARANA","Department","DENGUE","TOTAL",1
2022-05-07,"AMAMBAY","Department","DENGUE","CONFIRMADO",11
2022-05-07,"AMAMBAY","Department","DENGUE","PROBABLE",2
2022-05-07,"AMAMBAY","Department","DENGUE","SOSPECHOSO",0
2022-05-07,"AMAMBAY","Department","DENGUE","TOTAL",13
2022-05-07,"ASUNCION","Department","CHIKUNGUNYA","CONFIRMADO",3
2022-05-07,"ASUNCION","Department","CHIKUNGUNYA","PROBABLE",0
2022-05-07,"ASUNCION","Department","CHIKUNGUNYA","SOSPECHOSO",4
2022-05-07,"ASUNCION","Department","CHIKUNGUNYA","TOTAL",7
2022-05-07,"ASUNCION","Department","DENGUE","CONFIRMADO",0
2022-05-07,"ASUNCION","Department","DENGUE","PROBABLE",0
2022-05-07,"ASUNCION","Department","DENGUE","SOSPECHOSO",5
2022-05-07,"ASUNCION","Department","DENGUE","TOTAL",5
2022-05-07,"BOQUERON","Department","DENGUE","CONFIRMADO",1
2022-05-07,"BOQUERON","Department","DENGUE","PROBABLE",0
2022-05-07,"BOQUERON","Department","DENGUE","SOSPECHOSO",0
2022-05-07,"BOQUERON","Department","DENGUE","TOTAL",1
2022-05-07,"CAAGUAZU","Department","DENGUE","CONFIRMADO",11
2022-05-07,"CAAGUAZU","Department","DENGUE","PROBABLE",0
2022-05-07,"CAAGUAZU","Department","DENGUE","SOSPECHOSO",3
2022-05-07,"CAAGUAZU","Department","DENGUE","TOTAL",14
2022-05-07,"CAAZAPA","Department","CHIKUNGUNYA","CONFIRMADO",0
2022-05-07,"CAAZAPA","Department","CHIKUNGUNYA","PROBABLE",0
2022-05-07,"CAAZAPA","Department","CHIKUNGUNYA","SOSPECHOSO",0
2022-05-07,"CAAZAPA","Department","CHIKUNGUNYA","TOTAL",0
2022-05-07,"CAAZAPA","Department","DENGUE","CONFIRMADO",0
2022-05-07,"CAAZAPA","Department","DENGUE","PROBABLE",0
2022-05-07,"CAAZAPA","Department","DENGUE","SOSPECHOSO",0
2022-05-07,"CAAZAPA","Department","DENGUE","TOTAL",0
2022-05-07,"CANINDEYU","Department","DENGUE","CONFIRMADO",5
2022-05-07,"CANINDEYU","Department","DENGUE","PROBABLE",0
2022-05-07,"CANINDEYU","Department","DENGUE","SOSPECHOSO",0
2022-05-07,"CANINDEYU","Department","DENGUE","TOTAL",5
2022-05-07,"CENTRAL","Department","CHIKUNGUNYA","CONFIRMADO",8
2022-05-07,"CENTRAL","Department","CHIKUNGUNYA","PROBABLE",2
2022-05-07,"CENTRAL","Department","CHIKUNGUNYA","SOSPECHOSO",1
2022-05-07,"CENTRAL","Department","CHIKUNGUNYA","TOTAL",11
2022-05-07,"CENTRAL","Department","DENGUE","CONFIRMADO",0
2022-05-07,"CENTRAL","Department","DENGUE","PROBABLE",0
2022-05-07,"CENTRAL","Department","DENGUE","SOSPECHOSO",16
2022-05-07,"CENTRAL","Department","DENGUE","TOTAL",16
